name,mse_-3.5,ssim_-3.5,ms_ssim_-3.5,mse_3.5,ssim_3.5,ms_ssim_3.5,mse_7.0,ssim_7.0,ms_ssim_7.0,mse_-7.0,ssim_-7.0,ms_ssim_-7.0,mse_4.0,ssim_4.0,ms_ssim_4.0,mse_-4.0,ssim_-4.0,ms_ssim_-4.0,mse_-2.0,ssim_-2.0,ms_ssim_-2.0,mse_2.0,ssim_2.0,ms_ssim_2.0,mse_-3.0,ssim_-3.0,ms_ssim_-3.0,mse_6.0,ssim_6.0,ms_ssim_6.0,mse_-6.0,ssim_-6.0,ms_ssim_-6.0,mse_3.0,ssim_3.0,ms_ssim_3.0,mse_5.0,ssim_5.0,ms_ssim_5.0,mse_-5.0,ssim_-5.0,ms_ssim_-5.0,mse_-2.5,ssim_-2.5,ms_ssim_-2.5,mse_2.5,ssim_2.5,ms_ssim_2.5
1125_20151228_184607_405,0.000330287584802,0.999991595745,0.999992907047,0.000318160426104,0.999994814396,0.999993562698,0.000331234652549,0.999991476536,0.999992907047,0.000338703073794,0.999990701675,0.999993145466,0.000331085728249,0.999991238117,0.999992847443,0.000287403323455,0.999992072582,0.999994933605,0.000306588277454,0.999995410442,0.999993503094,0.000323981861584,0.999990701675,0.999993026257,0.000331223302055,0.999991416931,0.999992907047,0.000319519895129,0.999992191792,0.999993145466,0.000330255541485,0.999991118908,0.999992907047,0.000297523802146,0.999994516373,0.999994039536,0.000325477129081,0.999990463257,0.99999332428,0.000331189105054,0.999991416931,0.999992847443,0.00030397422961,0.999993741512,0.999993503094,0.000364530686056,0.99999076128,0.999993145466
0039_20141009_083549_969,0.00243310374208,0.999650895596,0.999953746796,0.00237018731423,0.999646663666,0.99995470047,0.0024588664528,0.99965018034,0.999953269958,0.0027164965868,0.999587774277,0.99994879961,0.00223482493311,0.999653875828,0.999956786633,0.00255587254651,0.999629676342,0.999951779842,0.00312191946432,0.999539375305,0.99994134903,0.0023841757793,0.999650478363,0.999954402447,0.00233221310191,0.999649584293,0.999955356121,0.0029520848766,0.999559104443,0.99994468689,0.00245940266177,0.999650716782,0.999953329563,0.00242664269172,0.999650716782,0.99995392561,0.0031907830853,0.999526560307,0.999939858913,0.00249311770312,0.999647140503,0.999952793121,0.00224721175618,0.999651730061,0.999956607819,0.00241321441717,0.999650716782,0.999954044819
0043_20160825_111948_930,0.000946290208958,0.999926745892,0.999981939793,0.00110923114698,0.999918222427,0.999979019165,0.000909233465791,0.999932944775,0.999983489513,0.000968176173046,0.999924004078,0.999981641769,0.00112283439375,0.999897181988,0.999980270863,0.000820691755507,0.999936401844,0.999984443188,0.00104119884782,0.99991941452,0.999980270863,0.000915560871363,0.999929249287,0.999982535839,0.000884788634721,0.999931871891,0.999983072281,0.000984730548225,0.999920547009,0.999981403351,0.00110551912803,0.999925374985,0.999979496002,0.00094247731613,0.999927222729,0.999982059002,0.000933880684897,0.999927997589,0.999982178211,0.00101568712853,0.99991863966,0.9999807477,0.000821448804345,0.999938964844,0.999984920025,0.00143637903966,0.99983549118,0.999973475933
33TJ_20150810_194334_766,0.000959110737313,0.999926865101,0.999981880188,0.000869453477208,0.999941766262,0.999983727932,0.000928412657231,0.99993032217,0.999982535839,0.000906908477191,0.999930083752,0.999982893467,0.000886557158083,0.999940574169,0.999983131886,0.000926192558836,0.99992698431,0.999982595444,0.000780926959123,0.999948501587,0.999984741211,0.000750490289647,0.999950826168,0.999985516071,0.000915416341741,0.999931633472,0.999982595444,0.000921933853533,0.999931514263,0.999982655048,0.000898478319868,0.999931335449,0.999982893467,0.000845949689392,0.99994546175,0.999983847141,0.000909124268219,0.999934136868,0.999982833862,0.000926544365939,0.999926388264,0.999982535839,0.00147730344906,0.999806880951,0.999973356724,0.000797809218056,0.99994802475,0.999984800816
0043_20161007_112017_716,0.000622115505394,0.999960005283,0.999989271164,0.000747415760998,0.999932825565,0.999989688396,0.000746889272705,0.999933004379,0.999989688396,0.000817693187855,0.999926030636,0.999988973141,0.000639612553641,0.999977886677,0.999987602234,0.000748778926209,0.999932765961,0.999989688396,0.000765374978073,0.999930799007,0.999989509583,0.000642513216008,0.99995392561,0.999989569187,0.000744914927054,0.999933958054,0.999989509583,0.000747161975596,0.999932944775,0.999989688396,0.000605760258622,0.999967396259,0.999989211559,0.000751768180635,0.999932467937,0.999989569187,0.000824167160317,0.999925076962,0.999988973141,0.000747676705942,0.999932944775,0.999989688396,0.000599660794251,0.999976813793,0.999988794327,0.000688094471116,0.999942839146,0.999989748001
5a9e_20150403_125655_137,0.000277809042018,0.999989509583,0.999995708466,0.000311956682708,0.999992668629,0.99999409914,0.000253394042375,0.999989569187,0.999996185303,0.000270980526693,0.999989330769,0.99999588728,0.000339715799782,0.99999409914,0.999993085861,0.000257576088188,0.999989211559,0.999996364117,0.000269200332696,0.999989211559,0.999996006489,0.00030772871105,0.999991416931,0.999994456768,0.000275455939118,0.999989569187,0.999995708466,0.000265965645667,0.99998909235,0.999996125698,0.000292727781925,0.99999409914,0.999994337559,0.000270727148745,0.999989330769,0.99999588728,0.000421250122599,0.999988973141,0.999991714954,0.000270245509455,0.999989271164,0.999995946884,0.000291591859423,0.99999076128,0.999995052814,0.000251604564255,0.99998909235,0.999996423721
1125_20160312_161508_367,0.00229633762501,0.999739229679,0.999960243702,0.00305724260397,0.999643325806,0.999952733517,0.00246504624374,0.999687969685,0.999956846237,0.0022895343136,0.999740839005,0.999960422516,0.00234793289565,0.999712646008,0.999959170818,0.00229714647867,0.999744415283,0.99996060133,0.00276519055478,0.999633550644,0.999950587749,0.00229537091218,0.999740302563,0.999960422516,0.00229452713393,0.999741852283,0.999960422516,0.00235851458274,0.999695122242,0.999958515167,0.00229636742733,0.999739348888,0.999960362911,0.00225084135309,0.999736785889,0.999960899353,0.00229090056382,0.999732255936,0.999960243702,0.00251726713032,0.999665081501,0.999955356121,0.00276469485834,0.999680280685,0.999955356121,0.00229603191838,0.999739646912,0.999960362911
5a9e_20141008_110242_625,0.000550236727577,0.999981641769,0.999991714954,0.000426702521509,0.999990880489,0.999993145466,0.000551404082216,0.999981641769,0.999991714954,0.000562025990803,0.999981641769,0.99999165535,0.000554114987608,0.999981641769,0.99999165535,0.000257513514953,0.99999666214,0.999995291233,0.000445920100901,0.999989807606,0.999992907047,0.00056776375277,0.999981641769,0.999991416931,0.000550579279661,0.999981641769,0.999991714954,0.000551768403966,0.999981641769,0.999991714954,0.000557700928766,0.999981641769,0.999991595745,0.000396865652874,0.999992072582,0.999993503094,0.000552523008082,0.999981641769,0.999991714954,0.000566645583604,0.999981641769,0.999991595745,0.000458734924905,0.999987304211,0.999992907047,0.000381692807423,0.999992787838,0.999993503094
4KK2_20150808_193249_456,0.00128053163644,0.999907195568,0.999975979328,0.00124805571977,0.999901592731,0.999975383282,0.00125341513194,0.99990016222,0.999975204468,0.0012608137913,0.999890625477,0.99997574091,0.00124326604418,0.999843358994,0.999978482723,0.00120196817443,0.999892234802,0.999975681305,0.00124213413801,0.999897956848,0.999975383282,0.00127055449411,0.99990606308,0.999975919724,0.00124974793289,0.999901950359,0.999975502491,0.00122706580441,0.999895572662,0.999975681305,0.00120770547073,0.999915659428,0.999977827072,0.00125178892631,0.999899864197,0.999975204468,0.00124863407109,0.99989938736,0.999975204468,0.00126886111684,0.999888420105,0.999977111816,0.00120097771287,0.999893009663,0.999976217747,0.00127263518516,0.999903261662,0.999975383282
0244_20151011_124502_720,0.000196996727027,0.999997615814,0.999996185303,0.000186475808732,0.999997615814,0.999996364117,0.000186698409379,0.999997675419,0.999996364117,0.000186504941666,0.999997615814,0.999996364117,0.000190612539882,0.999997794628,0.999996364117,0.000186378951184,0.999997615814,0.999996364117,0.000328039401211,0.999993145466,0.999993562698,0.000186154662515,0.999997675419,0.999996364117,0.000223255934543,0.999996602535,0.999995708466,0.000186461635167,0.999997615814,0.999996364117,0.000186280391063,0.999997615814,0.999996364117,0.00018645421369,0.999997675419,0.999996364117,0.000186432065675,0.999997615814,0.999996364117,0.000199861067813,0.999997913837,0.999996125698,0.00018739553343,0.999997675419,0.999996364117,0.00027356564533,0.999995231628,0.999994575977
c483_20150901_203701_715,0.00137984962203,0.99978941679,0.999967575073,0.00139477022458,0.999789714813,0.999966084957,0.00136605184525,0.999794244766,0.99996805191,0.00153244519606,0.999750554562,0.999966442585,0.00139553064946,0.999795734882,0.999965846539,0.00142475496978,0.99977850914,0.999967753887,0.00158121692948,0.999746024609,0.999967157841,0.00137905625161,0.999790489674,0.999967336655,0.00138375360984,0.999793052673,0.999966859818,0.00153663975652,0.999747753143,0.999966621399,0.00137977756094,0.999789535999,0.999967575073,0.00136774021666,0.999794185162,0.999968111515,0.0013923055958,0.999784529209,0.999967873096,0.00201765121892,0.999676644802,0.999958515167,0.00140153802931,0.999792337418,0.999965488911,0.00137938919943,0.999789774418,0.999967515469
0043_20160928_202305_927,8.24370144983e-05,0.999999821186,0.999998271465,9.26051652641e-05,0.999999701977,0.999998152256,8.60176005517e-05,0.999999821186,0.999998271465,8.19962806418e-05,0.999999821186,0.999998271465,8.33024532767e-05,0.999999821186,0.999998271465,7.85273150541e-05,0.999999821186,0.99999833107,9.91086490103e-05,0.999999344349,0.999998092651,8.2568723883e-05,0.999999821186,0.999998271465,8.27641633805e-05,0.999999821186,0.999998271465,7.83979703556e-05,0.999999821186,0.999998390675,8.15799139673e-05,0.999999821186,0.999998271465,8.24564049253e-05,0.999999821186,0.999998271465,0.00010353554535,0.999999582767,0.999997913837,8.1167287135e-05,0.999999821186,0.999998271465,8.91422678251e-05,0.999999821186,0.999998152256,8.24920134619e-05,0.999999821186,0.999998271465
1125_20160405_134504_391,0.000100405479316,0.99999922514,0.999998152256,9.83792779152e-05,0.999999284744,0.999998152256,9.82627389021e-05,0.999999284744,0.999998152256,0.000114554466563,0.99999910593,0.999997854233,9.92220157059e-05,0.99999922514,0.999998271465,0.000106969149783,0.99999922514,0.999998033047,9.85305741779e-05,0.999999284744,0.999998271465,0.000175199369551,0.999997079372,0.999996960163,9.87236853689e-05,0.999999284744,0.999998271465,0.000105359998997,0.99999922514,0.999998092651,9.84016878647e-05,0.999999284744,0.999998271465,9.80008771876e-05,0.999999284744,0.999998152256,0.000101597186585,0.999999284744,0.999998092651,0.000156549402163,0.999998629093,0.999996960163,9.96329108602e-05,0.99999922514,0.999998271465,9.84397192951e-05,0.999999284744,0.999998152256
0043_20161006_105419_277,0.000615900498815,0.999976634979,0.999987900257,0.00059549958678,0.999972522259,0.999989032745,0.00058589578839,0.999972403049,0.999989271164,0.000571048702113,0.999970197678,0.999990165234,0.000528897217009,0.999986410141,0.999989211559,0.000570812553633,0.999972522259,0.999989748001,0.000611157796811,0.999975860119,0.999988138676,0.000515780819114,0.999971866608,0.999991357327,0.000603965774644,0.999971926212,0.999988794327,0.000583816785365,0.999972403049,0.999989330769,0.000586468959227,0.999980032444,0.99998831749,0.000552248035092,0.999972522259,0.999990165234,0.000579563667998,0.999972522259,0.999989509583,0.00050684629241,0.999973297119,0.999991476536,0.000622165389359,0.999980449677,0.99998742342,0.000607037392911,0.999973356724,0.999988555908
4KK2_20150822_120538_893,0.000488604826387,0.999980926514,0.999990403652,0.000500053400174,0.999978840351,0.999990046024,0.000477930734633,0.99997740984,0.999990403652,0.000497196684591,0.999978840351,0.999990165234,0.000186664910871,0.999997675419,0.999996602535,0.000299131061183,0.999992370605,0.999994218349,0.000460133363958,0.999979913235,0.999990880489,0.000490949547384,0.999979972839,0.999990403652,0.000499452813528,0.999978840351,0.999990046024,0.000401303987019,0.999985456467,0.999992072582,0.000430961867096,0.999985158443,0.99999165535,0.00049235887127,0.999978840351,0.999990224838,0.000482416420709,0.999979197979,0.999990463257,0.000855596736073,0.99993366003,0.999983072281,0.000500016496517,0.999978840351,0.999990046024,0.000397453841288,0.999987840652,0.999991953373
4W8F_20150424_204100_383,9.96754970402e-05,0.999999821186,0.99999833107,0.000101633966551,0.999999821186,0.99999833107,9.91468186839e-05,0.999999821186,0.99999833107,0.0001024062949,0.999999523163,0.999998271465,0.000100515615486,0.999999821186,0.99999833107,9.53541893978e-05,0.999999582767,0.999998390675,0.000111367800855,0.999999046326,0.999997913837,9.98312389129e-05,0.999999821186,0.99999833107,0.00010003814532,0.999999821186,0.99999833107,9.78158495855e-05,0.999999463558,0.999998271465,9.61996556725e-05,0.999999821186,0.999998390675,9.96946619125e-05,0.999999821186,0.99999833107,0.000106804494862,0.999999463558,0.999998152256,0.000112311616249,0.999999582767,0.999998033047,0.000101347606687,0.999999821186,0.99999833107,9.9737146229e-05,0.999999821186,0.99999833107
0382_20150913_141938_194,0.000159683520906,0.999991834164,0.999997794628,0.000245631526923,0.999993801117,0.999995410442,0.000159391463967,0.999991834164,0.999997794628,0.000201389280846,0.999988138676,0.999997437,0.00034895981662,0.999994575977,0.999993145466,0.000161650823429,0.999991476536,0.999997794628,0.000159748538863,0.999991834164,0.999997794628,0.000205779419048,0.999993503094,0.999996364117,0.000174723332748,0.999992549419,0.999997317791,0.00016019193572,0.99999165535,0.999997794628,0.000269037642283,0.999994456768,0.999994754791,0.0001594524947,0.999991834164,0.999997794628,0.000159561270266,0.999991834164,0.999997794628,0.000345213280525,0.999993979931,0.999993264675,0.000185016353498,0.999993145466,0.999996960163,0.000163672040799,0.99999165535,0.999997794628
0919_20150906_133156_755,0.00042812267202,0.99998831749,0.999992072582,0.000407618674217,0.999989748001,0.999992549419,0.000378253054805,0.999988973141,0.999993145466,0.000467776670121,0.99998062849,0.999991357327,0.000449956511147,0.999982178211,0.99999165535,0.000400176242692,0.999989807606,0.999992668629,0.000513902981766,0.999979496002,0.999990522861,0.000374060939066,0.999988079071,0.999993264675,0.000494281994179,0.999980151653,0.999990880489,0.000406529783504,0.999989807606,0.999992549419,0.000435346621089,0.999987125397,0.999991953373,0.000391500536352,0.999989688396,0.999992847443,0.000404419581173,0.999989926815,0.999992549419,0.000419889431214,0.999988496304,0.999992191792,0.000348492118064,0.999989032745,0.999993741512,0.000543620903045,0.999978542328,0.99998998642
0030_20160606_171448_880,0.0010057882173,0.999935925007,0.999979913235,0.00104803103022,0.999939680099,0.99997895956,0.0010930999415,0.999933719635,0.999978005886,0.00105321675073,0.999939203262,0.999978780746,0.000988127896562,0.999918699265,0.999981164932,0.00109264999628,0.999934375286,0.999978065491,0.000932501803618,0.999944210052,0.999981403351,0.00102752237581,0.999938309193,0.999979317188,0.00107081944589,0.999934375286,0.999978363514,0.00100838916842,0.999933898449,0.999979972839,0.00104524882045,0.999939680099,0.99997895956,0.00107001652941,0.999937355518,0.999978482723,0.00114864716306,0.999924957752,0.999977111816,0.00107992929406,0.999936044216,0.999978244305,0.000934542273171,0.999933540821,0.999981641769,0.00103925762232,0.999939262867,0.99997907877
0006_20160723_114724_534,8.19866618258e-05,0.999999523163,0.999998807907,7.62388590374e-05,0.999999582767,0.999998748302,8.21219582576e-05,0.999999523163,0.999998807907,8.62233428052e-05,0.999999523163,0.999998807907,8.21383146103e-05,0.999999523163,0.999998807907,7.36630972824e-05,0.999999344349,0.999998867512,8.2303849922e-05,0.999999523163,0.999998807907,8.16893880256e-05,0.999999582767,0.999998807907,8.21228386485e-05,0.999999523163,0.999998807907,8.2246180682e-05,0.999999523163,0.999998807907,8.21694629849e-05,0.999999523163,0.999998807907,7.62551499065e-05,0.999999582767,0.999998629093,8.49973876029e-05,0.999999523163,0.999998807907,8.21258290671e-05,0.999999523163,0.999998807907,8.25776296551e-05,0.999999523163,0.999998807907,0.000133764260681,0.999999046326,0.999997675419
4KK2_20150910_145708_024,0.000839426415041,0.999939918518,0.999983966351,0.000639574485831,0.999942541122,0.999988019466,0.000625586370006,0.999942362309,0.99998831749,0.000658246921375,0.999942719936,0.999987542629,0.00153151364066,0.999873816967,0.999970734119,0.000621720449999,0.999942362309,0.999988377094,0.000772707979195,0.999943733215,0.999985277653,0.000635646283627,0.999942481518,0.999988138676,0.000628875626717,0.999942541122,0.999988257885,0.000645892519969,0.999944984913,0.999987781048,0.00101936038118,0.999930620193,0.999980509281,0.000639022968244,0.999942541122,0.999988019466,0.000621308106929,0.999942541122,0.999988377094,0.0012108667288,0.999906718731,0.999976933002,0.000637943681795,0.999942481518,0.999988079071,0.000712293025572,0.999941825867,0.999986469746
33TJ_20150818_123430_571,0.00102071696892,0.999904155731,0.999980688095,0.000891137402505,0.99992531538,0.999983012676,0.00102633086499,0.999903202057,0.99998062849,0.00104302319232,0.999901950359,0.999980449677,0.000914893113077,0.999941587448,0.999982774258,0.00103343173396,0.999902307987,0.999980449677,0.0010698545957,0.999901294708,0.999979972839,0.00090686918702,0.999920547009,0.999982655048,0.00102034711745,0.999904155731,0.999980688095,0.00102721911389,0.999903023243,0.99998062849,0.00104279897641,0.999901950359,0.999980390072,0.000834025966469,0.999946117401,0.99998408556,0.00105377077125,0.999901592731,0.999980270863,0.00102902203798,0.999902904034,0.99998062849,0.000859192339703,0.999946296215,0.999983608723,0.000979856820777,0.999909341335,0.999981343746
0830_20151107_133209_737,0.00140006607398,0.99987000227,0.999974906445,0.00138145510573,0.999869585037,0.999974429607,0.00182899192441,0.999783694744,0.999966621399,0.00145078578498,0.999868094921,0.999973773956,0.00162628619,0.999860584736,0.999970257282,0.00136938912328,0.999870955944,0.999975502491,0.00134471640922,0.999874055386,0.999976575375,0.00263907969929,0.999620735645,0.999951541424,0.00139442493673,0.999870121479,0.999975025654,0.00200526509434,0.999736130238,0.999963343143,0.00135938636959,0.999872207642,0.999975860119,0.00144755770452,0.999869585037,0.99997395277,0.00131239159964,0.99987334013,0.999976575375,0.00148351036478,0.999866068363,0.999972820282,0.00138371542562,0.999870479107,0.999975204468,0.00238510034978,0.99966353178,0.999956071377
0006_20160727_191129_186,0.000169368999195,0.999994218349,0.999997913837,0.000202177834581,0.999995052814,0.999996721745,0.000180599206942,0.999993622303,0.999997854233,0.000169295220985,0.99999409914,0.999997913837,0.000208851939533,0.99999576807,0.999996244907,0.000177398847882,0.999993503094,0.999997913837,0.00019559203065,0.999994456768,0.999997079372,0.000171164094354,0.999994039536,0.999997913837,0.000173458087374,0.999993860722,0.999997913837,0.000170091516338,0.999994218349,0.999997794628,0.000207850200241,0.999995172024,0.999996483326,0.000169599516084,0.99999409914,0.999997913837,0.000170102110133,0.99999409914,0.999997913837,0.000180191054824,0.999994277954,0.999997437,0.000176033761818,0.999993801117,0.999997913837,0.000228442484513,0.999995291233,0.99999576807
4W8F_20150424_192609_298,0.000517078500707,0.999990999699,0.999990642071,0.000447905651527,0.999993622303,0.999991238117,0.000517830892932,0.999991238117,0.999990642071,0.00047879043268,0.999993622303,0.999991416931,0.000300189916743,0.999987304211,0.999994218349,0.000452570675407,0.999994814396,0.999991893768,0.000502375012729,0.999992549419,0.999990880489,0.000457457470475,0.999993145466,0.999991238117,0.000508152821567,0.999991595745,0.999990701675,0.000489587604534,0.999993383884,0.999991118908,0.000390513188904,0.999994277954,0.999992191792,0.000515525869559,0.999991238117,0.999990642071,0.000510755577125,0.999991834164,0.99999076128,0.000816078274511,0.999938070774,0.999983608723,0.000440912059275,0.999995410442,0.999992311001,0.000498752109706,0.99999165535,0.999990642071
0043_20160919_143157_249,0.000188697595149,0.999995231628,0.999997138977,0.000239083892666,0.999989688396,0.999996185303,0.000165453151567,0.999996483326,0.999997437,0.000187066922081,0.999995231628,0.999997138977,0.000172077925527,0.999994575977,0.999997675419,0.000171043619048,0.999996006489,0.999997377396,0.000171170409885,0.999997437,0.999996721745,0.000186006858712,0.999995172024,0.999997317791,0.000153168395627,0.999997138977,0.999997437,0.000182410774869,0.99999499321,0.999997377396,0.000187963043572,0.999995231628,0.999997138977,0.000188344478374,0.999995172024,0.999997138977,0.000245211529545,0.999996364117,0.999995291233,0.000180390241439,0.999995529652,0.999997317791,0.000173289823579,0.999995410442,0.999997615814,0.000187601486687,0.999995172024,0.999997138977
1125_20151201_114127_411,9.21199898585e-05,0.999998867512,0.999998629093,9.33521223487e-05,0.999998867512,0.999998629093,0.000125503080199,0.999998748302,0.999997794628,9.20465026866e-05,0.999998867512,0.999998629093,0.000105004350189,0.999998986721,0.999998271465,9.25364438444e-05,0.999998867512,0.999998629093,9.21946411836e-05,0.999998867512,0.999998629093,0.000108895590529,0.99999922514,0.999997913837,9.22896579141e-05,0.999998867512,0.999998629093,0.000101765421277,0.999999284744,0.999998152256,9.22524850466e-05,0.999998867512,0.999998629093,9.21292012208e-05,0.999998867512,0.999998629093,9.29794841795e-05,0.999998867512,0.999998569489,0.000133213587105,0.999998748302,0.999997615814,9.21570681385e-05,0.999998867512,0.999998629093,9.30219830479e-05,0.999998867512,0.999998629093
0043_20160825_160617_398,8.81334126461e-05,0.99999922514,0.999998748302,0.00010233138164,0.999999046326,0.999998569489,8.80986772245e-05,0.99999922514,0.999998748302,8.64977919264e-05,0.999999284744,0.999998569489,8.6348503828e-05,0.999999284744,0.999998629093,8.85689587449e-05,0.99999922514,0.999998748302,8.8165194029e-05,0.99999922514,0.999998748302,8.27324547572e-05,0.999999284744,0.999998569489,8.82433378138e-05,0.99999922514,0.999998629093,7.72769417381e-05,0.999999463558,0.999998629093,8.78763603396e-05,0.99999922514,0.999998748302,8.81372397998e-05,0.99999922514,0.999998629093,8.81632586243e-05,0.99999922514,0.999998569489,0.000139921568916,0.999998509884,0.999997437,8.81471423781e-05,0.99999922514,0.999998748302,9.94727670331e-05,0.99999910593,0.999998569489
4KK2_20150808_175228_935,0.00113513297401,0.999924361706,0.999979734421,0.0010861158371,0.999940216541,0.99998062849,0.00108277832624,0.999940335751,0.99998062849,0.00104116613511,0.999947547913,0.999981462955,0.0013016439043,0.999897301197,0.99997574091,0.00107960263267,0.999941527843,0.9999807477,0.00112192472443,0.999929904938,0.999979734421,0.000841979752295,0.999965965748,0.999985396862,0.00116965186317,0.999913215637,0.999978542328,0.000992174842395,0.999953329563,0.999982535839,0.00109054730274,0.999939441681,0.999980449677,0.00107290083542,0.999941647053,0.999980926514,0.00105921830982,0.999943077564,0.999981224537,0.00109105824959,0.999938964844,0.999980151653,0.00119532702956,0.999906480312,0.999978244305,0.00110005226452,0.9999371171,0.999980211258
0043_20161031_224702_478,0.00016854806745,0.999998152256,0.999997615814,0.000164190525538,0.999998092651,0.999997675419,0.000157708083862,0.999998092651,0.999997437,0.000163601565873,0.999998152256,0.999997675419,0.000163910692208,0.999998092651,0.999997794628,0.000158702139743,0.999998271465,0.99999755621,0.000214643980144,0.99999588728,0.999996006489,0.000165626115631,0.999998152256,0.999997615814,0.000163951073773,0.999998152256,0.999997675419,0.000155221598106,0.999998152256,0.999997317791,0.000162753625773,0.999998152256,0.999997675419,0.000168243626831,0.999998152256,0.999997615814,0.000226014177315,0.999995291233,0.99999576807,0.000158266993822,0.999998271465,0.999997675419,0.000178206697456,0.999998033047,0.999997377396,0.000167531339685,0.999998152256,0.999997615814
4KK2_20150907_115116_975,0.000203139221412,0.99999409914,0.999994754791,0.000187639641808,0.99999409914,0.99999499321,0.000211490303627,0.999995231628,0.999994695187,0.000306119851302,0.999995410442,0.999993026257,0.000188682388398,0.999994277954,0.99999499321,0.000471269886475,0.999978601933,0.999991416931,0.00028083359939,0.999996900558,0.99999332428,0.000199023750611,0.99999409914,0.999994754791,0.000194475345779,0.99999409914,0.999994814396,0.000231291807722,0.999995231628,0.999994218349,0.000202574577997,0.99999409914,0.999994754791,0.000382490892662,0.99999332428,0.999992072582,0.000186578778084,0.99999409914,0.99999499321,0.000231740181334,0.999996364117,0.999994277954,0.000201454517082,0.99999409914,0.999994754791,0.00048835092457,0.999983310699,0.999990165234
33TJ_20150723_183042_276,0.000138724979479,0.999997437,0.999997437,0.000128888015752,0.999998748302,0.999997615814,0.000173546490259,0.999996125698,0.999996960163,0.000141249896842,0.999997377396,0.999997437,0.000138978066389,0.999997437,0.999997437,0.000118631549412,0.999999046326,0.999998271465,0.000130869870191,0.999997437,0.999997794628,0.000127731414977,0.999998390675,0.999997675419,0.000140964257298,0.999997377396,0.999997437,0.000138955307193,0.999997437,0.999997437,0.000136216098326,0.999997437,0.99999755621,0.000122455749079,0.999999046326,0.999997794628,0.000172078376636,0.999996840954,0.999996900558,0.000140322532388,0.999997377396,0.999997437,0.000142868928378,0.999997437,0.999997377396,0.000221586800762,0.999995946884,0.999995648861
4742_20150918_185622_484,0.00109761359636,0.99990940094,0.999979257584,0.00116105051711,0.999906718731,0.999978125095,0.00110089080408,0.999908447266,0.99997907877,0.00108341593295,0.999914348125,0.999979317188,0.00126576621551,0.999878108501,0.999976873398,0.00107925827615,0.999915778637,0.999979555607,0.00115596759133,0.999904453754,0.999978005886,0.00101940718014,0.999917507172,0.999981164932,0.00109828228597,0.99990940094,0.999979197979,0.00109655980486,0.999909222126,0.999979257584,0.0010568065336,0.999923229218,0.999980151653,0.00119696930051,0.999910771847,0.999977588654,0.00105329719372,0.999921143055,0.999980390072,0.00109278759919,0.999911308289,0.999979317188,0.00111471035052,0.999909937382,0.999978780746,0.00123315514065,0.99990862608,0.999977171421
6FHF_20150331_121129_927,0.00145817676093,0.999811172485,0.99996972084,0.00126598333009,0.999891340733,0.999974012375,0.00138697971124,0.999823749065,0.999971330166,0.00144664512482,0.999816179276,0.999969959259,0.00121024681721,0.999904930592,0.999976694584,0.00127915374469,0.999895870686,0.999974548817,0.00140371872112,0.999816715717,0.999970734119,0.00140241486952,0.999844789505,0.999971210957,0.00133625091985,0.999892532825,0.999973118305,0.001448728377,0.999813616276,0.999969959259,0.00145031488501,0.999815285206,0.999969959259,0.00131256144959,0.999850034714,0.999972999096,0.00120792712551,0.999907314777,0.999976158142,0.0014471426839,0.999807357788,0.999969780445,0.00143449997995,0.999824225903,0.999970376492,0.00133295636624,0.999851405621,0.999972999096
0919_20150905_182118_484,0.0014940983383,0.999802410603,0.999973714352,0.00162803253625,0.999768078327,0.999970972538,0.00167863955721,0.999754667282,0.999969959259,0.00176183565054,0.999768674374,0.999969899654,0.00121915421914,0.999862134457,0.999978721142,0.00183150346857,0.999771535397,0.999965846539,0.00169688463211,0.999746322632,0.999969244003,0.00151897605974,0.999794304371,0.999973058701,0.0016008928651,0.999773204327,0.999971568584,0.0017280416796,0.999740660191,0.999968349934,0.00134175515268,0.999839305878,0.999976694584,0.00168076262344,0.999753296375,0.999969899654,0.00168503972236,0.999750912189,0.99996972084,0.00161683664192,0.999773085117,0.999971151352,0.00179801892955,0.999743163586,0.999967515469,0.00158303626813,0.999778211117,0.999971866608
0382_20150924_100329_180,0.000176873538294,0.999998033047,0.999997079372,0.000167182981386,0.999998033047,0.999997138977,0.000166931378772,0.999998092651,0.999997138977,0.00017093065253,0.999997794628,0.999996960163,0.000167681850144,0.999998033047,0.999997138977,0.000164254932315,0.999997913837,0.999997079372,0.00016723247245,0.999998033047,0.999997138977,0.000123372970847,0.999998986721,0.999997854233,0.000167326725204,0.999998033047,0.999997138977,0.000139038398629,0.999998569489,0.99999755621,0.000167181395227,0.999998033047,0.999997138977,0.00016392627731,0.999998033047,0.999997198582,0.000161850664881,0.999998033047,0.999997198582,0.0002094192605,0.99999588728,0.999996185303,0.000172944754013,0.999998033047,0.999997138977,0.000167197315022,0.999998033047,0.999997138977
